Price,Address,Listing URL,Short Address,Zip,Beds,Baths,Raw Property Details,Latitude,Longitude
1600.0,"2627 W Cullerton St #2F, Chicago, IL 60608",https://www.zillow.com/homedetails/2627-W-Cullerton-St-2F-Chicago-IL-60608/446946287_zpid/,2627 W Cullerton St #2F,60608,2.0,1.0,2 bds | 1 ba ,41.85452,-87.69177
1600.0,"1913 S Troy St #G, Chicago, IL 60623",https://www.zillow.com/homedetails/1913-S-Troy-St-G-Chicago-IL-60623/447521739_zpid/,1913 S Troy St #G,60623,3.0,2.0,3 bds | 2 ba | 1100 sqft,41.854965,-87.70378
1600.0,"1720 E 73rd St #2, Chicago, IL 60649",https://www.zillow.com/homedetails/1720-E-73rd-St-2-Chicago-IL-60649/447618533_zpid/,1720 E 73rd St #2,60649,2.0,2.0,2 bds | 2 ba | 1000 sqft,41.76267,-87.58269
1600.0,"626 W Waveland Ave #G, Chicago, IL 60613",https://www.zillow.com/homedetails/626-W-Waveland-Ave-G-Chicago-IL-60613/447745599_zpid/,626 W Waveland Ave #G,60613,1.0,1.0,1 bds | 1 ba | 550 sqft,41.950397,-87.64591
1600.0,"2305-11 W Wilson, 2305-11 W Wilson Ave #2307-3F, Chicago, IL 60625",https://www.zillow.com/b/2305-11-w-wilson-chicago-il-B758mR/,2305-11 W Wilson Ave #2307-3F,60625,1.0,1.0,1 bds | 1 ba ,41.96477,-87.68671
1600.0,"439 W 41st St UNIT 2, Chicago, IL 60609",https://www.zillow.com/homedetails/439-W-41st-St-UNIT-2-Chicago-IL-60609/447805633_zpid/,439 W 41st St UNIT 2,60609,1.0,1.0,1 bds | 1 ba | 1400 sqft,41.81968,-87.637634
1600.0,"Edison Park! 6830 N. Ozark, 6830 N Ozark Ave #2B, Chicago, IL 60631",https://www.zillow.com/b/6830-n.-ozark-llc-chicago-il-9S3LJs/,6830 N Ozark Ave #2B,60631,1.0,1.0,1 bds | 1 ba | 700 sqft,42.005096,-87.820465
1600.0,"2023 W Thomas St #6H, Chicago, IL 60622",https://www.zillow.com/homedetails/2023-W-Thomas-St-6H-Chicago-IL-60622/447897248_zpid/,2023 W Thomas St #6H,60622,1.0,1.0,1 bds | 1 ba | 800 sqft,41.9011,-87.67816
1600.0,"5920 S Rockwell St #1, Chicago, IL 60629",https://www.zillow.com/homedetails/5920-S-Rockwell-St-1-Chicago-IL-60629/447980016_zpid/,5920 S Rockwell St #1,60629,2.0,1.0,2 bds | 1 ba | 1200 sqft,41.7858,-87.689064
1600.0,"4708 N Racine Ave W #G, Chicago, IL 60640",https://www.zillow.com/homedetails/4708-N-Racine-Ave-W-G-Chicago-IL-60640/2053055506_zpid/,4708 N Racine Ave W #G,60640,2.0,1.0,2 bds | 1 ba | 900 sqft,41.96739,-87.659645
1600.0,"5459 N Spaulding Ave #B1B, Chicago, IL 60625",https://www.zillow.com/homedetails/5459-N-Spaulding-Ave-B1B-Chicago-IL-60625/2055748133_zpid/,5459 N Spaulding Ave #B1B,60625,3.0,1.0,3 bds | 1 ba | 1500 sqft,41.9811,-87.71089
1600.0,"2917-21 W 24th Blvd, Chicago, IL 60623",https://zillow.com//b/2917-21-w.-24th-blvd-chicago-il-BSC6Zz/,2917-21 W  24th Blvd # 2921-2B,60623,2.0,1.0,2 bds ,41.847855,-87.69738
1600.0,"3042 W Cullerton St #4F, Chicago, IL 60623",https://www.zillow.com/homedetails/3042-W-Cullerton-St-4F-Chicago-IL-60623/2056550764_zpid/,3042 W Cullerton St #4F,60623,2.0,2.0,2 bds | 2 ba ,41.854824,-87.70205
1600.0,"Tlh Td Equities Ii Llc 4142 W Jackson, 4142 W Jackson Blvd #2R, Chicago, IL 60624",https://www.zillow.com/b/tlh-td-equities-ii-llc-4142-w-jackson-chicago-il-9S2Kpm/,4142 W Jackson Blvd #2R,60624,2.0,1.0,2 bds | 1 ba | 491 sqft,41.877293,-87.72974
1600.0,"1653 N Tripp Ave #2, Chicago, IL 60639",https://www.zillow.com/homedetails/1653-N-Tripp-Ave-2-Chicago-IL-60639/2061200189_zpid/,1653 N Tripp Ave #2,60639,3.0,1.0,3 bds | 1 ba | 1500 sqft,41.911415,-87.73214
1600.0,"3813 S Giles Ave UNIT 2, Chicago, IL 60653",https://www.zillow.com/homedetails/3813-S-Giles-Ave-UNIT-2-Chicago-IL-60653/2062095657_zpid/,3813 S Giles Ave UNIT 2,60653,2.0,1.0,2 bds | 1 ba | 780 sqft,41.825195,-87.61892
1600.0,"1750 W Augusta Blvd #G, Chicago, IL 60622",https://www.zillow.com/homedetails/1750-W-Augusta-Blvd-G-Chicago-IL-60622/2065421591_zpid/,1750 W Augusta Blvd #G,60622,1.0,1.0,1 bds | 1 ba ,41.899887,-87.671776
1600.0,"4154 W Wellington Ave #1, Chicago, IL 60641",https://www.zillow.com/homedetails/4154-W-Wellington-Ave-1-Chicago-IL-60641/2067930882_zpid/,4154 W Wellington Ave #1,60641,2.0,1.0,2 bds | 1 ba | 1100 sqft,41.935642,-87.731705
1600.0,"1514 W Wilson Ave #1R, Chicago, IL 60640",https://www.zillow.com/homedetails/1514-W-Wilson-Ave-1R-Chicago-IL-60640/2067949833_zpid/,1514 W Wilson Ave #1R,60640,2.0,1.0,2 bds | 1 ba | 900 sqft,41.965553,-87.66851
1600.0,"5921 W Fullerton Ave APT 8, Chicago, IL 60639",https://www.zillow.com/homedetails/5921-W-Fullerton-Ave-APT-8-Chicago-IL-60639/2069878469_zpid/,5921 W Fullerton Ave APT 8,60639,2.0,1.0,2 bds | 1 ba | 1100 sqft,41.92357,-87.77408
1600.0,"920 N Drake Ave #2, Chicago, IL 60651",https://www.zillow.com/homedetails/920-N-Drake-Ave-2-Chicago-IL-60651/2075311602_zpid/,920 N Drake Ave #2,60651,2.0,1.0,2 bds | 1 ba | 1200 sqft,41.897984,-87.71552
1600.0,"6838 S Dorchester Ave #2F, Chicago, IL 60637",https://www.zillow.com/homedetails/6838-S-Dorchester-Ave-2F-Chicago-IL-60637/2076954746_zpid/,6838 S Dorchester Ave #2F,60637,4.0,2.0,4 bds | 2 ba | 1680 sqft,41.770287,-87.59143
1600.0,"2903 W Shakespeare Ave, Chicago, IL 60647",https://zillow.com//apartments/chicago-il/shakespeare-apartments/Ch888m/,2903 W  Shakespeare Ave # 3S,60647,1.0,1.0,1 bds ,41.92048,-87.700294
1600.0,"900 W Addison St, Chicago, IL 60613",https://www.zillow.com/homedetails/900-W-Addison-St-Chicago-IL-60613/2078096406_zpid/,900 W Addison St,60613,1.0,1.0,1 bds | 1 ba ,41.947548,-87.65216
1600.0,"4901 S Champlain Ave, Chicago, IL 60615",https://zillow.com//apartments/chicago-il/4901-09-s-champlain-ave-635-41-e-49th-st/5fw9Hm/,4901 S  Champlain Ave  # 635E-3,60615,2.0,1.0,2 bds ,41.80577,-87.60975
1600.0,"3851 N Kedvale Ave, Chicago, IL 60641",https://www.zillow.com/homedetails/3851-N-Kedvale-Ave-Chicago-IL-60641/2080129254_zpid/,3851 N Kedvale Ave,60641,1.0,1.0,1 bds | 1 ba ,41.95153,-87.7303
1600.0,"7116 S Harvard Ave APT 3N, Chicago, IL 60621",https://www.zillow.com/homedetails/7116-S-Harvard-Ave-APT-3N-Chicago-IL-60621/2082669560_zpid/,7116 S Harvard Ave APT 3N,60621,2.0,1.0,2 bds | 1 ba | 1200 sqft,41.7648,-87.63377
1600.0,"2600 W Montrose Ave, Chicago, IL 60618",https://zillow.com//apartments/chicago-il/2600-montrose/CgJ6D3/,2600 W  Montrose Ave # 44082,60618,1.0,1.0,1 bds ,41.96154,-87.69384
1600.0,"4708 N Racine Ave #UAGE, Chicago, IL 60640",https://www.zillow.com/homedetails/4708-N-Racine-Ave-UAGE-Chicago-IL-60640/2085738432_zpid/,4708 N Racine Ave #UAGE,60640,2.0,1.0,2 bds | 1 ba ,41.96745,-87.659836
1600.0,"2516 N Artesian Ave APT 1F, Chicago, IL 60647",https://www.zillow.com/homedetails/2516-N-Artesian-Ave-APT-1F-Chicago-IL-60647/2093291513_zpid/,2516 N Artesian Ave APT 1F,60647,2.0,1.0,2 bds | 1 ba ,41.927254,-87.68931
1600.0,"4812 N Hermitage Ave, Chicago, IL 60640",https://zillow.com//b/4812-n-hermitage-ave-chicago-il-5Xh4Hc/,4812 N  Hermitage Ave  Frnt 2B,60640,1.0,1.0,1 bds ,41.969276,-87.67305
1600.0,"1836 W 18th St APT 2R, Chicago, IL 60608",https://www.zillow.com/homedetails/1836-W-18th-St-APT-2R-Chicago-IL-60608/2100712482_zpid/,1836 W 18th St APT 2R,60608,1.0,1.0,1 bds | 1 ba | 600 sqft,41.85797,-87.67259
1600.0,"3922 S Wells St #1, Chicago, IL 60609",https://www.zillow.com/homedetails/3922-S-Wells-St-1-Chicago-IL-60609/2103267166_zpid/,3922 S Wells St #1,60609,3.0,1.0,3 bds | 1 ba | 1000 sqft,41.82292,-87.63291
1600.0,"1457 S Springfield Avenue, 1457 S Springfield Ave APT 1, Chicago, IL 60623",https://www.zillow.com/b/1457-s-springfield-avenue-chicago-il-5XdXBz/,1457 S Springfield Ave APT 1,60623,3.0,1.0,3 bds | 1 ba ,41.86094,-87.72223
1600.0,"1020 W Ardmore Ave APT 1A, Chicago, IL 60660",https://www.zillow.com/homedetails/1020-W-Ardmore-Ave-APT-1A-Chicago-IL-60660/2106306232_zpid/,1020 W Ardmore Ave APT 1A,60660,1.0,1.0,1 bds | 1 ba | 660 sqft,41.98756,-87.65632
1600.0,"4149 W Grenshaw St, Chicago, IL 60624",https://www.zillow.com/homedetails/4149-W-Grenshaw-St-Chicago-IL-60624/2117728180_zpid/,4149 W Grenshaw St,60624,3.0,1.0,3 bds | 1 ba ,41.86676,-87.72955
1600.0,"908 S Loomis St APT 4M, Chicago, IL 60607",https://www.zillow.com/homedetails/908-S-Loomis-St-APT-4M-Chicago-IL-60607/2119680563_zpid/,908 S Loomis St APT 4M,60607,2.0,1.0,2 bds | 1 ba ,41.869915,-87.66201
1600.0,"1066 W Cornelia Ave #1, Chicago, IL 60657",https://www.zillow.com/homedetails/1066-W-Cornelia-Ave-1-Chicago-IL-60657/2127356228_zpid/,1066 W Cornelia Ave #1,60657,1.0,1.0,1 bds | 1 ba | 800 sqft,41.94549,-87.65634
1600.0,"1741 W Devon Ave #1, Chicago, IL 60660",https://www.zillow.com/homedetails/1741-W-Devon-Ave-1-Chicago-IL-60660/2127752855_zpid/,1741 W Devon Ave #1,60660,2.0,1.0,2 bds | 1 ba | 900 sqft,41.997875,-87.67391
1600.0,"7955 S Manistee Ave #2, Chicago, IL 60617",https://www.zillow.com/homedetails/7955-S-Manistee-Ave-2-Chicago-IL-60617/2136199167_zpid/,7955 S Manistee Ave #2,60617,3.0,1.0,3 bds | 1 ba | 1200 sqft,41.750225,-87.55737
1600.0,"4970 N Marine Dr, Chicago, IL 60640",https://zillow.com//b/4970-n-marine-dr-chicago-il-5Xfr7K/,4970 N  Marine Dr   Apt 1023,60640,1.0,1.0,1 bds ,41.97273,-87.65161
1600.0,"3116 S Giles Ave APT 1, Chicago, IL 60616",https://www.zillow.com/homedetails/3116-S-Giles-Ave-APT-1-Chicago-IL-60616/3882255_zpid/,3116 S Giles Ave APT 1,60616,1.0,1.0,1 bds | 1 ba | 690 sqft,41.837833,-87.619774
1600.0,"2323 W Harrison St #1, Chicago, IL 60612",https://www.zillow.com/homedetails/2323-W-Harrison-St-1-Chicago-IL-60612/62014314_zpid/,2323 W Harrison St #1,60612,1.0,1.0,1 bds | 1 ba | 650 sqft,41.873657,-87.68472
1600.0,"640 W 123rd St #2, Chicago, IL 60628",https://www.zillow.com/homedetails/640-W-123rd-St-2-Chicago-IL-60628/343061542_zpid/,640 W 123rd St #2,60628,3.0,1.0,3 bds | 1 ba | 1086 sqft,41.67083,-87.638535
1600.0,"5433 S Union Ave #2F, Chicago, IL 60609",https://www.zillow.com/homedetails/5433-S-Union-Ave-2F-Chicago-IL-60609/348450531_zpid/,5433 S Union Ave #2F,60609,3.0,1.0,3 bds | 1 ba ,41.795147,-87.642395
1600.0,"2219 S Oakley Ave #1F, Chicago, IL 60608",https://www.zillow.com/homedetails/2219-S-Oakley-Ave-1F-Chicago-IL-60608/351065032_zpid/,2219 S Oakley Ave #1F,60608,2.0,1.0,2 bds | 1 ba ,41.85144,-87.68283
1600.0,"5358 W Bloomingdale Ave #1R, Chicago, IL 60639",https://www.zillow.com/homedetails/5358-W-Bloomingdale-Ave-1R-Chicago-IL-60639/351620462_zpid/,5358 W Bloomingdale Ave #1R,60639,1.0,1.0,1 bds | 1 ba ,41.91331,-87.76045
1600.0,"7457 S Bennett Ave #1, Chicago, IL 60649",https://www.zillow.com/homedetails/7457-S-Bennett-Ave-1-Chicago-IL-60649/351730567_zpid/,7457 S Bennett Ave #1,60649,2.0,1.0,2 bds | 1 ba ,41.75961,-87.57922
1600.0,"2221 W Touhy Ave #B, Chicago, IL 60645",https://www.zillow.com/homedetails/2221-W-Touhy-Ave-B-Chicago-IL-60645/353702129_zpid/,2221 W Touhy Ave #B,60645,1.0,1.0,1 bds | 1 ba | 900 sqft,42.01191,-87.68696
1600.0,"2823 W 71st St #1, Chicago, IL 60629",https://www.zillow.com/homedetails/2823-W-71st-St-1-Chicago-IL-60629/440902037_zpid/,2823 W 71st St #1,60629,2.0,1.0,2 bds | 1 ba ,41.76427,-87.69398
1600.0,"4330 S Rockwell St #2, Chicago, IL 60632",https://www.zillow.com/homedetails/4330-S-Rockwell-St-2-Chicago-IL-60632/440903875_zpid/,4330 S Rockwell St #2,60632,3.0,1.0,3 bds | 1 ba | 990 sqft,41.814667,-87.68986
1600.0,"1312 W 77th St #2, Chicago, IL 60620",https://www.zillow.com/homedetails/1312-W-77th-St-2-Chicago-IL-60620/441108220_zpid/,1312 W 77th St #2,60620,2.0,1.0,2 bds | 1 ba ,41.75438,-87.65607
1600.0,"6833 S Green St, Chicago, IL 60621",https://zillow.com//b/6833-s-green-st-chicago-il-5XftJY/,6833 S  Green St # 2,60621,3.0,1.0,3 bds ,41.769646,-87.6454
1600.0,"4104 W 24th Pl #1, Chicago, IL 60623",https://www.zillow.com/homedetails/4104-W-24th-Pl-1-Chicago-IL-60623/441801840_zpid/,4104 W 24th Pl #1,60623,3.0,1.0,3 bds | 1 ba ,41.847237,-87.726585
1600.0,"462 W 29th St #2F, Chicago, IL 60616",https://www.zillow.com/homedetails/462-W-29th-St-2F-Chicago-IL-60616/442071509_zpid/,462 W 29th St #2F,60616,2.0,1.0,2 bds | 1 ba | 900 sqft,41.842052,-87.63906
1600.0,"5126 W Fulton St #2, Chicago, IL 60644",https://www.zillow.com/homedetails/5126-W-Fulton-St-2-Chicago-IL-60644/442428633_zpid/,5126 W Fulton St #2,60644,3.0,1.0,3 bds | 1 ba ,41.88603,-87.75396
1600.0,"7730 S Drexel Ave #1, Chicago, IL 60619",https://www.zillow.com/homedetails/7730-S-Drexel-Ave-1-Chicago-IL-60619/442836893_zpid/,7730 S Drexel Ave #1,60619,3.0,1.0,3 bds | 1 ba | 1200 sqft,41.75398,-87.60318
1600.0,"11205 S King Dr #X, Chicago, IL 60628",https://www.zillow.com/homedetails/11205-S-King-Dr-X-Chicago-IL-60628/443140238_zpid/,11205 S King Dr #X,60628,4.0,1.0,4 bds | 1 ba | 1150 sqft,41.690815,-87.613335
1600.0,"2202 S Marshall Blvd #G, Chicago, IL 60623",https://www.zillow.com/homedetails/2202-S-Marshall-Blvd-G-Chicago-IL-60623/443196440_zpid/,2202 S Marshall Blvd #G,60623,2.0,1.0,2 bds | 1 ba ,41.85167,-87.6996
1600.0,"5624 N Kimball Ave, Chicago, IL 60659",https://zillow.com//b/5624-north-kimball-avenue-chicago-il-9S6gFq/,5624 N  Kimball Ave # 11304272,60659,2.0,1.0,2 bds ,41.98377,-87.71413
1600.0,"9737 S Ave N #1F, Chicago, IL 60617",https://www.zillow.com/homedetails/9737-S-Ave-N-1F-Chicago-IL-60617/443620676_zpid/,9737 S Ave N #1F,60617,3.0,1.0,3 bds | 1 ba | 1100 sqft,41.718353,-87.53857
1600.0,"2843 N Ridgeway Ave #1, Chicago, IL 60618",https://www.zillow.com/homedetails/2843-N-Ridgeway-Ave-1-Chicago-IL-60618/443672760_zpid/,2843 N Ridgeway Ave #1,60618,2.0,1.0,2 bds | 1 ba | 700 sqft,41.933144,-87.72054
1600.0,"8801 S Escanaba Ave #2F, Chicago, IL 60617",https://www.zillow.com/homedetails/8801-S-Escanaba-Ave-2F-Chicago-IL-60617/443758326_zpid/,8801 S Escanaba Ave #2F,60617,4.0,1.0,4 bds | 1 ba | 1000 sqft,41.735382,-87.55376
1600.0,"7300 S Sacramento Ave #1, Chicago, IL 60629",https://www.zillow.com/homedetails/7300-S-Sacramento-Ave-1-Chicago-IL-60629/443928701_zpid/,7300 S Sacramento Ave #1,60629,3.0,1.0,3 bds | 1 ba | 1200 sqft,41.760666,-87.69817
1600.0,"8815 S Buffalo Ave UNIT 2, Chicago, IL 60617",https://www.zillow.com/homedetails/8815-S-Buffalo-Ave-UNIT-2-Chicago-IL-60617/444093210_zpid/,8815 S Buffalo Ave UNIT 2,60617,3.0,1.0,3 bds | 1 ba | 1412 sqft,41.735153,-87.544014
1600.0,"7819 S Morgan St UNIT 1, Chicago, IL 60620",https://www.zillow.com/homedetails/7819-S-Morgan-St-UNIT-1-Chicago-IL-60620/444466916_zpid/,7819 S Morgan St UNIT 1,60620,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.751747,-87.64858
1600.0,"1037 N Christiana Ave UNIT 2R, Chicago, IL 60651",https://www.zillow.com/homedetails/1037-N-Christiana-Ave-UNIT-2R-Chicago-IL-60651/446053473_zpid/,1037 N Christiana Ave UNIT 2R,60651,2.0,1.0,2 bds | 1 ba | 850 sqft,41.900322,-87.71023
1600.0,"6006 S Marshfield Ave #1, Chicago, IL 60636",https://www.zillow.com/homedetails/6006-S-Marshfield-Ave-1-Chicago-IL-60636/446079158_zpid/,6006 S Marshfield Ave #1,60636,3.0,1.0,3 bds | 1 ba | 3049 sqft,41.78466,-87.66592
1600.0,"9121 S Mackinaw Ave #2, Chicago, IL 60617",https://www.zillow.com/homedetails/9121-S-Mackinaw-Ave-2-Chicago-IL-60617/446650742_zpid/,9121 S Mackinaw Ave #2,60617,3.0,1.0,3 bds | 1 ba | 900 sqft,41.729485,-87.54263
1600.0,"4134 W Adams St UNIT 2, Chicago, IL 60624",https://www.zillow.com/homedetails/4134-W-Adams-St-UNIT-2-Chicago-IL-60624/446680457_zpid/,4134 W Adams St UNIT 2,60624,3.0,1.0,3 bds | 1 ba ,41.878197,-87.72941
1600.0,"535 E 102nd St, Chicago, IL 60628","https://zillow.com//b/building/41.70904,-87.6098_ll/",535 E  102nd St # 726f7d66c,60628,0.0,1.0,Studio ,41.70904,-87.6098
1600.0,"6738 S Morgan St #1, Chicago, IL 60621",https://www.zillow.com/homedetails/6738-S-Morgan-St-1-Chicago-IL-60621/446753253_zpid/,6738 S Morgan St #1,60621,3.0,1.0,3 bds | 1 ba | 1200 sqft,41.771225,-87.64977
1600.0,"7823 S Colfax Ave #1S, Chicago, IL 60649",https://www.zillow.com/homedetails/7823-S-Colfax-Ave-1S-Chicago-IL-60649/446845978_zpid/,7823 S Colfax Ave #1S,60649,2.0,1.0,2 bds | 1 ba | 1200 sqft,41.75292,-87.56098
1600.0,"5325 W Sunnyside Ave #2, Chicago, IL 60630",https://www.zillow.com/homedetails/5325-W-Sunnyside-Ave-2-Chicago-IL-60630/446891029_zpid/,5325 W Sunnyside Ave #2,60630,2.0,1.0,2 bds | 1 ba ,41.962128,-87.76093
1600.0,"4142 N Avers, Chicago, IL 60641","https://zillow.com//b/building/41.94618,-87.747025_ll/",4142 N  Avers # 1B,60641,2.0,1.0,2 bds ,41.94618,-87.747025
1600.0,"Dayton Court Apartments, 3024 N Halsted St #520-502, Chicago, IL 60657",https://www.zillow.com/apartments/chicago-il/dayton-court-apartments/DKWY/,3024 N Halsted St #520-502,60657,1.0,1.0,1 bds | 1 ba | 650 sqft,41.937256,-87.64961
1600.0,"7946 S Green St #1, Chicago, IL 60620",https://www.zillow.com/homedetails/7946-S-Green-St-1-Chicago-IL-60620/447178289_zpid/,7946 S Green St #1,60620,3.0,1.0,3 bds | 1 ba | 950 sqft,41.749214,-87.64556
1600.0,"1630 W Cermak Rd APT 1F, Chicago, IL 60608",https://www.zillow.com/homedetails/1630-W-Cermak-Rd-APT-1F-Chicago-IL-60608/447314381_zpid/,1630 W Cermak Rd APT 1F,60608,2.0,1.0,2 bds | 1 ba | 800 sqft,41.85257,-87.667336
1600.0,"2003 N California Ave #211, Chicago, IL 60647",https://www.zillow.com/homedetails/2003-N-California-Ave-211-Chicago-IL-60647/447318755_zpid/,2003 N California Ave #211,60647,0.0,1.0,Studio | 1 ba ,41.917694,-87.69698
1600.0,"5624 North Kimball Avenue - A2, 5624 N Kimball Ave, Chicago, IL 60659",https://www.zillow.com/b/5624-north-kimball-avenue-chicago-il-9S6gFq/,5624 N Kimball Ave #A2,60659,2.0,1.0,2 bds | 1 ba ,41.983776,-87.714134
1600.0,"1842 S Fairfield Ave, Chicago, IL 60608",https://zillow.com//b/1842-s-fairfield-ave-chicago-il-9RxFj8/,1842 S  Fairfield Ave # 1850-2S,60608,2.0,1.0,2 bds ,41.856163,-87.6947
1600.0,"7516 S Essex Ave, Chicago, IL 60649",https://zillow.com//b/7514-16-s.-essex-chicago-il-F37S/,7516 S  Essex Ave # 3,60649,3.0,1.0,3 bds ,41.75841,-87.564255
1600.0,"7818 S Morgan St #1, Chicago, IL 60620",https://www.zillow.com/homedetails/7818-S-Morgan-St-1-Chicago-IL-60620/447584015_zpid/,7818 S Morgan St #1,60620,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.751774,-87.64928
1600.0,"7546 S Marshfield Ave #1, Chicago, IL 60620",https://www.zillow.com/homedetails/7546-S-Marshfield-Ave-1-Chicago-IL-60620/447688216_zpid/,7546 S Marshfield Ave #1,60620,3.0,1.0,3 bds | 1 ba | 1321 sqft,41.756294,-87.66516
1600.0,"5133 W Addison St UNIT 2E, Chicago, IL 60641",https://www.zillow.com/homedetails/5133-W-Addison-St-UNIT-2E-Chicago-IL-60641/447807704_zpid/,5133 W Addison St UNIT 2E,60641,2.0,1.0,2 bds | 1 ba | 800 sqft,41.94575,-87.755844
1600.0,"1365 W Estes Ave #O1, Chicago, IL 60626",https://www.zillow.com/homedetails/1365-W-Estes-Ave-O1-Chicago-IL-60626/447889746_zpid/,1365 W Estes Ave #O1,60626,2.0,1.0,2 bds | 1 ba | 900 sqft,42.011612,-87.66529
1600.0,"4615dam, 4615-33 N Damen Ave #4629-1, Chicago, IL 60625",https://www.zillow.com/apartments/chicago-il/4615dam/BS8yhm/,4615-33 N Damen Ave #4629-1,60625,1.0,1.0,1 bds | 1 ba | 800 sqft,41.965874,-87.678665
1600.0,"3234 N Richmond St APT 1, Chicago, IL 60618",https://www.zillow.com/homedetails/3234-N-Richmond-St-APT-1-Chicago-IL-60618/447920877_zpid/,3234 N Richmond St APT 1,60618,1.0,1.0,1 bds | 1 ba ,41.940407,-87.70188
1600.0,"7023.5 N Sheridan Rd, Chicago, IL 60626","https://zillow.com//b/building/42.009136,-87.66965_ll/",7023.5 N  Sheridan Rd # 1N,60626,1.0,1.0,1 bds ,42.009136,-87.66965
1600.0,"6749 S Dorchester Ave #C, Chicago, IL 60637",https://www.zillow.com/homedetails/6749-S-Dorchester-Ave-C-Chicago-IL-60637/447928647_zpid/,6749 S Dorchester Ave #C,60637,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.771732,-87.590866
1600.0,"7322 N Claremont Ave #1W-L, Chicago, IL 60645",https://www.zillow.com/homedetails/7322-N-Claremont-Ave-1W-L-Chicago-IL-60645/447978089_zpid/,7322 N Claremont Ave #1W-L,60645,1.0,1.0,1 bds | 1 ba | 950 sqft,42.014797,-87.68927
1600.0,"4234 W Crystal St #2, Chicago, IL 60651",https://www.zillow.com/homedetails/4234-W-Crystal-St-2-Chicago-IL-60651/2055330425_zpid/,4234 W Crystal St #2,60651,2.0,2.0,2 bds | 2 ba | 859 sqft,41.903645,-87.73266
1600.0,"3042 W Cullerton St, Chicago, IL 60623",https://zillow.com//b/3042-w.-cullerton-st-chicago-il-9S2DzY/,3042 W  Cullerton St   # 1R,60623,2.0,1.0,2 bds ,41.85482,-87.702034
1600.0,"919 S Monitor Ave #1, Chicago, IL 60644",https://www.zillow.com/homedetails/919-S-Monitor-Ave-1-Chicago-IL-60644/2064244925_zpid/,919 S Monitor Ave #1,60644,2.0,1.0,2 bds | 1 ba | 850 sqft,41.86956,-87.77024
1600.0,"1914 N Drake Ave #AF914-2S, Chicago, IL 60647",https://www.zillow.com/homedetails/1914-N-Drake-Ave-AF914-2S-Chicago-IL-60647/2064320365_zpid/,1914 N Drake Ave #AF914-2S,60647,2.0,1.0,2 bds | 1 ba ,41.915905,-87.715324
1600.0,"1444 E 67th Pl #3E, Chicago, IL 60637",https://www.zillow.com/homedetails/1444-E-67th-Pl-3E-Chicago-IL-60637/2065556681_zpid/,1444 E 67th Pl #3E,60637,3.0,1.0,3 bds | 1 ba | 1800 sqft,41.772675,-87.58934
1600.0,"3245 W 23rd St UNIT 1R, Chicago, IL 60623",https://www.zillow.com/homedetails/3245-W-23rd-St-UNIT-1R-Chicago-IL-60623/2070937822_zpid/,3245 W 23rd St UNIT 1R,60623,3.0,2.0,3 bds | 2 ba | 1000 sqft,41.84968,-87.70699
1600.0,"2337 W Ohio St #2F, Chicago, IL 60612",https://www.zillow.com/homedetails/2337-W-Ohio-St-2F-Chicago-IL-60612/2072658438_zpid/,2337 W Ohio St #2F,60612,2.0,1.0,2 bds | 1 ba | 700 sqft,41.8919,-87.68575
1600.0,"2712 W Evergreen Ave APT 2, Chicago, IL 60622",https://www.zillow.com/homedetails/2712-W-Evergreen-Ave-APT-2-Chicago-IL-60622/2079053467_zpid/,2712 W Evergreen Ave APT 2,60622,2.0,1.0,2 bds | 1 ba ,41.905945,-87.69508
1600.0,"6 W 111th Pl APT 2R, Chicago, IL 60628",https://www.zillow.com/homedetails/6-W-111th-Pl-APT-2R-Chicago-IL-60628/2079208874_zpid/,6 W 111th Pl APT 2R,60628,2.0,1.0,2 bds | 1 ba | 900 sqft,41.69194,-87.62338
1600.0,"426 W Briar Pl, Chicago, IL 60657",https://www.zillow.com/homedetails/426-W-Briar-Pl-Chicago-IL-60657/2080394633_zpid/,426 W Briar Pl,60657,0.0,1.0,Studio | 1 ba ,41.939,-87.64072
1600.0,"4230 W Nelson St, Chicago, IL 60641",https://zillow.com//apartments/chicago-il/4230-64-w-nelson/Czbx/,4230 W  Nelson St # 42641,60641,2.0,1.0,2 bds ,41.93641,-87.73434
1600.0,"7024 S Paxton Ave, Chicago, IL 60649",https://www.zillow.com/homedetails/7024-S-Paxton-Ave-Chicago-IL-60649/2080680832_zpid/,7024 S Paxton Ave,60649,3.0,1.0,3 bds | 1 ba ,41.76715,-87.571785
1600.0,"2611 W Rice St APT 2R, Chicago, IL 60622",https://www.zillow.com/homedetails/2611-W-Rice-St-APT-2R-Chicago-IL-60622/2082711684_zpid/,2611 W Rice St APT 2R,60622,2.0,1.0,2 bds | 1 ba ,41.896336,-87.69234
1600.0,"5431 South Michigan Avenue - 3R, 5431 S Michigan Ave APT 3R, Chicago, IL 60615",https://www.zillow.com/b/5431-south-michigan-avenue-chicago-il-5Xf87L/,5431 S Michigan Ave APT 3R,60615,2.0,2.0,2 bds | 2 ba | 900 sqft,41.795574,-87.622
