ID,Station Name,Short Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location
a3aa5ed1-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Charleston St,13288,11,11,In Service,41.920082,-87.677855,POINT (-87.677855 41.920082)
a3b11480-a135-11e9-9cda-0a87ae2ba916,Laramie Ave & Kinzie St,530,11,11,In Service,41.887832,-87.755527,POINT (-87.755527 41.887832)
a3ae82e0-a135-11e9-9cda-0a87ae2ba916,Warren Park West,RP-001,11,11,In Service,42.001785,-87.688829,POINT (-87.688829 42.001785)
1872721624592814362,Lockwood Ave & Wrightwood Ave,21312,15,15,In Service,41.927766,-87.758544,POINT (-87.758544 41.927766)
a3b3686c-a135-11e9-9cda-0a87ae2ba916,California Ave & Cortez St,17660,15,15,In Service,41.900363,-87.696704,POINT (-87.696704 41.900363)
a3b3820c-a135-11e9-9cda-0a87ae2ba916,LaSalle Dr & Huron St,KP1705001026,19,19,In Service,41.894877,-87.632326,POINT (-87.632326 41.894877)
1934289361049585738,California Ave & 36th St,21338,15,15,In Service,41.828098,-87.694684,POINT (-87.694684 41.828098)
1850866657089146912,Blackstone Ave & 59th St,22004,19,19,In Service,41.787877,-87.590461,POINT (-87.590461 41.787877)
a3ad5c90-a135-11e9-9cda-0a87ae2ba916,Dorchester Ave & 49th St,KA1503000069,15,15,In Service,41.805772,-87.592464,POINT (-87.592464 41.805772)
a3b2af02-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & 83rd St,586,11,11,In Service,41.743116,-87.6148,POINT (-87.6148 41.743116)
a3b443ce-a135-11e9-9cda-0a87ae2ba916,Archer (Damen) Ave & 37th St,18022,11,11,In Service,41.826712,-87.683144,POINT (-87.683144 41.826712)
a3a4f993-a135-11e9-9cda-0a87ae2ba916,Eckhart Park,13289,19,19,In Service,41.89637337,-87.66098386,POINT (-87.66098386 41.89637337)
a3b41f78-a135-11e9-9cda-0a87ae2ba916,Clinton St & Jackson Blvd,638,31,31,In Service,41.8783166118,-87.6409810781,POINT (-87.640981078148 41.878316611831)
1966306862968688728,Vincennes Ave & 79th St,24352,15,15,In Service,41.7506,-87.63409,POINT (-87.63409 41.7506)
1594046405283107528,California & 16th St,,9,9,In Service,41.859228,-87.695562,POINT (-87.695562 41.859228)
a3b48c07-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Chicago Ave,18058,19,19,In Service,41.895501,-87.682017,POINT (-87.682017 41.895501)
a3acfa38-a135-11e9-9cda-0a87ae2ba916,Yates Blvd & 75th St,KA1503000024,11,11,In Service,41.758768,-87.56644,POINT (-87.56644 41.758768)
a3add889-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & 24th St,15687,11,11,In Service,41.8481,-87.715068,POINT (-87.715068 41.8481)
a3a9a24f-a135-11e9-9cda-0a87ae2ba916,Racine Ave & 15th St,13304,15,15,In Service,41.861267,-87.656625,POINT (-87.656625 41.861267)
1978857650118994914,Indiana Ave & 133rd St,24409,16,16,In Service,41.6538,-87.61719,POINT (-87.61719 41.6538)
a3af460f-a135-11e9-9cda-0a87ae2ba916,Clark St & Berwyn Ave,KA1504000146,19,19,In Service,41.9780306225,-87.6685649157,POINT (-87.668564915657 41.978030622487)
1879441011318372516,Scottsdale Park,23113,11,11,In Service,41.741966,-87.736179,POINT (-87.736179 41.741966)
a3a56075-a135-11e9-9cda-0a87ae2ba916,Desplaines St & Jackson Blvd,15539,27,27,In Service,41.8781189009,-87.6439476013,POINT (-87.643947601318 41.878118900912)
1969236968943731106,Menard Ave & Lawrence Ave,24369,16,16,In Service,41.96788,-87.77274,POINT (-87.77274 41.96788)
a3b20960-a135-11e9-9cda-0a87ae2ba916,Damen Ave & 51st St,554,7,7,In Service,41.800908,-87.674684,POINT (-87.674684 41.800908)
a3a84fb8-a135-11e9-9cda-0a87ae2ba916,Clark St & Montrose Ave,KA1503000022,19,19,In Service,41.961588,-87.666036,POINT (-87.666036 41.961588)
a3ae923d-a135-11e9-9cda-0a87ae2ba916,Clark St & Schreiber Ave,KA1504000156,15,15,In Service,41.999245,-87.671249,POINT (-87.671249 41.999245)
a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,Halsted St & 35th St,TA1308000043,15,15,In Service,41.830661,-87.647172,POINT (-87.647172 41.830661)
a3b143aa-a135-11e9-9cda-0a87ae2ba916,Cicero Ave & Quincy St,16913,11,11,In Service,41.877613,-87.745405,POINT (-87.745405 41.877613)
1593766343243326364,Pulaski Rd & 60th St,,9,9,In Service,41.784186,-87.722564,POINT (-87.722564 41.784186)
a3a39d55-a135-11e9-9cda-0a87ae2ba916,South Shore Dr & 71st St,KA1503000002,15,15,In Service,41.7664094567,-87.5656875719,POINT (-87.5656875719 41.7664094567)
a3aa59bb-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Armitage Ave,TA1309000029,11,11,In Service,41.917805,-87.682437,POINT (-87.682437 41.917805)
a3aaa17b-a135-11e9-9cda-0a87ae2ba916,Kimbark Ave & 53rd St,TA1309000037,19,19,In Service,41.7994549,-87.5947779,POINT (-87.5947779 41.7994549)
a3b39bb0-a135-11e9-9cda-0a87ae2ba916,Fairbanks St & Superior St,18003,11,11,In Service,41.895748,-87.620104,POINT (-87.620104 41.895748)
a3ae737f-a135-11e9-9cda-0a87ae2ba916,Glenwood Ave & Morse Ave,KA1504000175,15,15,In Service,42.0079719229,-87.6655023944,POINT (-87.6655023944 42.00797192287)
a3a86c05-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Irving Park Rd,13063,27,27,In Service,41.954245,-87.654406,POINT (-87.654406 41.954245)
a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,Indiana Ave & 40th St,13083,11,11,In Service,41.82168,-87.6216,POINT (-87.6216 41.82168)
a3aabfe3-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 58th St,TA1309000011,19,19,In Service,41.788746,-87.601334,POINT (-87.601334 41.788746)
1936552997477483122,St Louis Ave & Norman Bobbins Pl,21385,15,15,In Service,41.79439,-87.71132,POINT (-87.71132 41.79439)
1882466626513795782,Keeler Ave & Carmen Ave,23110,15,15,In Service,41.974323,-87.7331,POINT (-87.7331 41.974323)
1869054242749504212,Kilbourn Ave & Roscoe St,21360,15,15,In Service,41.942722,-87.739557,POINT (-87.739557 41.942722)
a3af9a83-a135-11e9-9cda-0a87ae2ba916,Drake Ave & Montrose Ave,KA1504000097,15,15,In Service,41.9611540757,-87.7165690733,POINT (-87.7165690733 41.96115407569)
1436495109493626544,W Washington Blvd & N Peoria St,,9,9,In Service,41.883043,-87.649931,POINT (-87.649931 41.883043)
a3ad2843-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 35th St,KA1503000004,19,19,In Service,41.8312742355,-87.6087991946,POINT (-87.6087991946 41.83127423549)
a3aa4a58-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Buena Ave,TA1309000027,19,19,In Service,41.958494,-87.654966,POINT (-87.654966 41.958494)
1942481603584237586,Sayre Ave & Diversey Ave,21352,15,15,In Service,41.93098,-87.80106,POINT (-87.80106 41.93098)
1989976253005812134,Stewart Ave & 123rd St,24412,16,16,In Service,41.6706,-87.63244,POINT (-87.63244 41.6706)
a3aabad8-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Webster Ave,TA1309000033,19,19,In Service,41.92154,-87.653818,POINT (-87.653818 41.92154)
2010820263334840794,Panama Ave & Grace St,21394,11,11,In Service,41.94766,-87.82925,POINT (-87.82925 41.94766)
1594046413873042132,Western Ave & Grace St,,9,9,In Service,41.95039,-87.688234,POINT (-87.688234 41.95039)
a3b26fee-a135-11e9-9cda-0a87ae2ba916,Vernon Ave & 79th St,574,11,11,In Service,41.75094,-87.61379,POINT (-87.61379 41.75094)
a3afc858-a135-11e9-9cda-0a87ae2ba916,Pulaski Rd & Eddy St,KA1504000141,11,11,In Service,41.946264,-87.731023,POINT (-87.731023 41.946264)
a3af71a9-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Foster Ave,KA1504000128,11,11,In Service,41.975672,-87.709261,POINT (-87.709261 41.975672)
a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,Austin Blvd & Chicago Ave,16921,7,7,In Service,41.894887,-87.774704,POINT (-87.774704 41.894887)
a3aa0bb7-a135-11e9-9cda-0a87ae2ba916,Broadway & Berwyn Ave,13109,15,15,In Service,41.978361,-87.659789,POINT (-87.659789 41.978361)
1594046439642845944,N Shore Channel Trail & Argyle St,,9,9,In Service,41.972177,-87.702749,POINT (-87.702749 41.972177)
a3a9c0f6-a135-11e9-9cda-0a87ae2ba916,Morgan St & 31st St,TA1308000046,11,11,In Service,41.8378,-87.65114,POINT (-87.65114 41.8378)
a3b35885-a135-11e9-9cda-0a87ae2ba916,Keystone Ave & Fullerton Ave,16010,11,11,In Service,41.92459,-87.72785,POINT (-87.72785 41.92459)
1990029911253170300,Wallace St & Pershing Rd,24338,16,16,In Service,41.82339,-87.64118,POINT (-87.64118 41.82339)
1942117929887056608,Meade Ave & Diversey Ave,21353,15,15,In Service,41.93086,-87.77845,POINT (-87.77845 41.93086)
1861996658372408268,Kostner Ave & Wrightwood Ave,23321,15,15,In Service,41.927957,-87.735952,POINT (-87.735952 41.927957)
1938033609511385892,Kildare Ave & 55th St,21403,15,15,In Service,41.79332,-87.73059,POINT (-87.73059 41.79332)
a3b222fc-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Garfield Blvd,559,11,11,In Service,41.794228,-87.655073,POINT (-87.655073 41.794228)
a3afa9dc-a135-11e9-9cda-0a87ae2ba916,Campbell Ave & Montrose Ave,15623,15,15,In Service,41.961524,-87.691177,POINT (-87.691177 41.961524)
a3a701b8-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Wrightwood Ave,13296,15,15,In Service,41.92883,-87.668507,POINT (-87.668507 41.92883)
1448642188027369086,Indiana Ave & 133rd St,,6,6,In Service,41.653564,-87.617054,POINT (-87.617054 41.653564)
ce334dea-c5ba-45ca-a52d-39dc161683b0,Eberhart Ave & 131st St,20211,15,15,In Service,41.6584131511,-87.610710897,POINT (-87.610710896988 41.658413151101)
a3a4203a-a135-11e9-9cda-0a87ae2ba916,Dearborn St & Adams St,TA1305000005,19,19,In Service,41.8793563587,-87.6297910363,POINT (-87.6297910363 41.8793563587)
a3ad8587-a135-11e9-9cda-0a87ae2ba916,Griffin Museum of Science and Industry,KA1503000074,27,27,In Service,41.7917282095,-87.583945009,POINT (-87.583945009 41.79172820953)
a3a42a93-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & Adams St,KA1503000015,23,23,In Service,41.8794723523,-87.6256886059,POINT (-87.6256886059 41.87947235235)
1561012883010990646,Komensky Ave & 31st St,,9,9,In Service,41.836708,-87.725641,POINT (-87.725641 41.836708)
1563698705501259788,Kilpatrick Ave & Parker Ave,,9,9,In Service,41.930736,-87.744082,POINT (-87.744082 41.930736)
1436495119852630436,N Damen Ave & W Chicago Ave,,6,6,In Service,41.895809,-87.678519,POINT (-87.678519 41.895809)
1861613253877461614,St. Louis & 71st St,23138,15,15,In Service,41.764354,-87.710121,POINT (-87.710121 41.764354)
a3ad327e-a135-11e9-9cda-0a87ae2ba916,Union Ave & Root St,KA1503000032,11,11,In Service,41.819102,-87.643278,POINT (-87.643278 41.819102)
a3a77c8d-a135-11e9-9cda-0a87ae2ba916,Canal St & Adams St,13011,47,47,In Service,41.879255,-87.639904,POINT (-87.639904 41.879255)
a3a4499f-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Ida B Wells Dr,TA1305000010,15,15,In Service,41.876203,-87.624464,POINT (-87.624464 41.876203)
1934289552037596050,Pershing Rd & Sacramento Ave,21339,15,15,In Service,41.8223772681,-87.69975413,POINT (-87.699754130038 41.822377268101)
a3aaed81-a135-11e9-9cda-0a87ae2ba916,Clark St & Chicago Ave,13303,19,19,In Service,41.89675,-87.63089,POINT (-87.63089 41.89675)
a3b38728-a135-11e9-9cda-0a87ae2ba916,Walsh Park,18067,23,23,In Service,41.91461,-87.667968,POINT (-87.667968 41.91461)
a3b10a40-a135-11e9-9cda-0a87ae2ba916,Pulaski Rd & Lake St,528,11,11,In Service,41.885409,-87.726491,POINT (-87.726491 41.885409)
a3a503e5-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Randolph St,13155,19,19,In Service,41.8840812248,-87.6569207293,POINT (-87.656920729303 41.884081224847)
a3a89488-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & 55th St,TA1307000164,19,19,In Service,41.795264,-87.596471,POINT (-87.596471 41.795264)
1934290380966283526,Spaulding Ave & 63rd,21349,15,15,In Service,41.7791655,-87.7056392,POINT (-87.7056392 41.7791655)
1594046370923369112,Campbell Ave & Augusta Blvd,,9,9,In Service,41.899578,-87.689497,POINT (-87.689497 41.899578)
1934009488956756950,Tripp Ave & 31st St,21368,15,15,In Service,41.836966,-87.730502,POINT (-87.730502 41.836966)
1872721938125427506,Kedzie Ave & 83rd St,23117,15,15,In Service,41.742523,-87.702279,POINT (-87.702279 41.742523)
1594046448262943690,Francisco Ave & Montrose Ave,,9,9,In Service,41.9610471,-87.700901,POINT (-87.700901 41.9610471)
1958859802548216454,Komensky Ave & 47th St,24255,15,15,In Service,41.80769,-87.72472,POINT (-87.72472 41.80769)
a3b4497a-a135-11e9-9cda-0a87ae2ba916,State St & 54th St,646,11,11,In Service,41.796642,-87.625923,POINT (-87.625923 41.796642)
1863873701095594368,Wood St & 84th St,23124,15,15,In Service,41.741192,-87.668106,POINT (-87.668106 41.741192)
1448642179437434482,W 103rd St & S Avers Ave,,10,10,In Service,41.705846,-87.717074,POINT (-87.717074 41.705846)
a3b4aa91-a135-11e9-9cda-0a87ae2ba916,South Chicago Ave & Elliot Ave,665,7,7,In Service,41.747363,-87.580046,POINT (-87.580046 41.747363)
1563698679731458032,Fullerton & Monitor,,9,9,In Service,41.9237918,-87.7723116,POINT (-87.7723116 41.9237918)
1582242289567815212,Homan Ave & 65th St,,9,9,In Service,41.775144,-87.708129,POINT (-87.708129 41.775144)
a3a528d0-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & 64th St,KA1503000021,11,11,In Service,41.778881,-87.586647,POINT (-87.586647 41.778881)
a3b1e588-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Pershing Rd,16932,11,11,In Service,41.823465,-87.665577,POINT (-87.665577 41.823465)
1594046439642845942,California Ave & Winona St,,6,6,In Service,41.974712,-87.697852,POINT (-87.697852 41.974712)
a3aa7897-a135-11e9-9cda-0a87ae2ba916,Elston Ave & Wabansia Ave,TA1309000032,23,23,In Service,41.912919,-87.664169,POINT (-87.664169 41.912919)
a3aa91f4-a135-11e9-9cda-0a87ae2ba916,Greenview Ave & Diversey Pkwy,13294,15,15,In Service,41.9325896343,-87.6659363508,POINT (-87.665936350822 41.932589634298)
a3a9c5f7-a135-11e9-9cda-0a87ae2ba916,Western Ave & 24th St,TA1309000003,7,7,In Service,41.84847,-87.685109,POINT (-87.685109 41.84847)
1575949510978564828,North Ave & New England Ave,,9,9,In Service,41.9092204,-87.7971406,POINT (-87.7971406 41.9092204)
1521686986436309688,Damen Ave & Wabansia Ave,,12,12,In Service,41.9122813,-87.6773211,POINT (-87.6773211 41.9122813)
a3b4728f-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Washington Blvd,654,11,11,In Service,41.883073,-87.656952,POINT (-87.656952 41.883073)
1932113567217736592,Mango Ave & North Ave,24196,15,15,In Service,41.90958,-87.7691175,POINT (-87.7691175 41.90958)
a3a3ace6-a135-11e9-9cda-0a87ae2ba916,Racine Ave & 18th St,13164,15,15,In Service,41.8583996,-87.6564226,POINT (-87.6564226 41.8583996)
a3a4b693-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Pierce Ave,TA1305000041,23,23,In Service,41.9088152,-87.6771937,POINT (-87.6771937 41.9088152)
a3a88a6d-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Belle Plaine Ave,13249,11,11,In Service,41.956057,-87.668835,POINT (-87.668835 41.956057)
1606778059648526978,Whipple/Irving Park,,9,9,In Service,41.954189,-87.704448,POINT (-87.704448 41.954189)
1859718111300847802,Artesian Ave & Marquette Rd,23142,15,15,In Service,41.77203,-87.684637,POINT (-87.684637 41.77203)
a3a5bf01-a135-11e9-9cda-0a87ae2ba916,Rush St & Hubbard St,KA1503000044,23,23,In Service,41.890173,-87.626185,POINT (-87.626185 41.890173)
a3a45e3b-a135-11e9-9cda-0a87ae2ba916,Dearborn St & Monroe St,TA1305000006,39,39,In Service,41.881319815,-87.6295209193,POINT (-87.6295209193 41.881319815)
a3acb6f3-a135-11e9-9cda-0a87ae2ba916,Western Ave & Monroe St,15667,15,15,In Service,41.88142526,-87.6866316818,POINT (-87.6866316818 41.88142526)
a3a5af44-a135-11e9-9cda-0a87ae2ba916,Ogden Ave & Congress Pkwy,13081,15,15,In Service,41.87501,-87.67328,POINT (-87.67328 41.87501)
a3b2659d-a135-11e9-9cda-0a87ae2ba916,State St & 76th St,572,11,11,In Service,41.756971,-87.624621,POINT (-87.624621 41.756971)
1872721263815561908,Damen Ave & 87th St,23121,15,15,In Service,41.736044,-87.672861,POINT (-87.672861 41.736044)
a3b0fae6-a135-11e9-9cda-0a87ae2ba916,Glenwood Ave & Touhy Ave,525,15,15,In Service,42.012701,-87.666058,POINT (-87.666058 42.012701)
a3b45e26-a135-11e9-9cda-0a87ae2ba916,Eggleston Ave & 69th St,650,11,11,In Service,41.768898,-87.635876,POINT (-87.635876 41.768898)
1594041781399920506,Springfield Ave & 47th St,,9,9,In Service,41.8080713,-87.7212202,POINT (-87.7212202 41.8080713)
a3a4b164-a135-11e9-9cda-0a87ae2ba916,Clinton St & Tilden St,13037,27,27,In Service,41.875885,-87.640795,POINT (-87.640795 41.875885)
a3a51934-a135-11e9-9cda-0a87ae2ba916,Carpenter St & Huron St,13196,19,19,In Service,41.894556,-87.653449,POINT (-87.653449 41.894556)
a3aaca0e-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Addison St,TA1309000050,19,19,In Service,41.946176,-87.673308,POINT (-87.673308 41.946176)
0f9b826b-8885-4c25-96fd-9e2c2074c34e,Western Ave & 104th St,20123,14,14,In Service,41.7045871022,-87.6812034845,POINT (-87.681203484535 41.704587102189)
1942494597574009470,Harding Ave & 31st St,24234,15,15,In Service,41.83672,-87.72303,POINT (-87.72303 41.83672)
2057127898206728832,Halsted St & Roscoe St,13127,12,12,In Service,41.94367,-87.64895,POINT (-87.64895 41.94367)
1942112671760511044,Monitor Ave & Division St,24199,15,15,In Service,41.90192,-87.77178,POINT (-87.77178 41.90192)
1594046422462976738,Kedzie Ave & George St,,9,9,In Service,41.933886,-87.707262,POINT (-87.707262 41.933886)
a3a84ab4-a135-11e9-9cda-0a87ae2ba916,Sangamon St & Washington Blvd,13409,15,15,In Service,41.883165,-87.6511,POINT (-87.6511 41.883165)
a3a7f0ba-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Madison St,13134,15,15,In Service,41.88137,-87.67493,POINT (-87.67493 41.88137)
1571105050820616196,Narragansett Ave & School St,,9,9,In Service,41.940128,-87.7864806,POINT (-87.7864806 41.940128)
a3ad2322-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & 35th St,KA1503000005,15,15,In Service,41.830777,-87.632504,POINT (-87.632504 41.830777)
a3b43eb7-a135-11e9-9cda-0a87ae2ba916,Western Ave & Fillmore St,644,11,11,In Service,41.868563,-87.686234,POINT (-87.686234 41.868563)
a3a9acc5-a135-11e9-9cda-0a87ae2ba916,California Ave & North Ave,13258,11,11,In Service,41.910044,-87.697167,POINT (-87.697167 41.910044)
a3aa692e-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Gordon Ter,13379,15,15,In Service,41.9578665242,-87.6495051384,POINT (-87.649505138397 41.957866524152)
a3b49122-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Columbia Ave,660,15,15,In Service,42.004583,-87.661406,POINT (-87.661406 42.004583)
a3b4963f-a135-11e9-9cda-0a87ae2ba916,Evanston Civic Center,661,15,15,In Service,42.057044,-87.686554,POINT (-87.686554 42.057044)
1867227665093179888,Kenneth Ave & Lawrence Ave,23106,15,15,In Service,41.967943,-87.739983,POINT (-87.739983 41.967943)
1594046388103238326,Sacramento Blvd & Polk St,,9,9,In Service,41.870959,-87.700259,POINT (-87.700259 41.870959)
a3b1fa1c-a135-11e9-9cda-0a87ae2ba916,Hoyne Ave & 47th St,KA1504000091,11,11,In Service,41.808227,-87.67718,POINT (-87.67718 41.808227)
1884621142190397936,Central Ave & Roscoe St,21396,15,15,In Service,41.942275,-87.76695,POINT (-87.76695 41.942275)
a3a87b3f-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Sunnyside Ave,TA1307000156,15,15,In Service,41.963004,-87.684781,POINT (-87.684781 41.963004)
1594046392398205624,Washtenaw Ave & Polk St,,9,9,In Service,41.8711028,-87.693683,POINT (-87.693683 41.8711028)
a3ad8072-a135-11e9-9cda-0a87ae2ba916,University Ave & 57th St,KA1503000071,31,31,In Service,41.791478,-87.599861,POINT (-87.599861 41.791478)
a3a73ef1-a135-11e9-9cda-0a87ae2ba916,State St & 19th St,SL-013,15,15,In Service,41.856594,-87.627542,POINT (-87.627542 41.856594)
1931696364106218226,21st St & Pulaski Rd,21331,15,15,In Service,41.8534420759,-87.7246284974,POINT (-87.72462849737 41.853442075882)
a3b43478-a135-11e9-9cda-0a87ae2ba916,Latrobe Ave & Chicago Ave,642,7,7,In Service,41.894745,-87.756895,POINT (-87.756895 41.894745)
a3a965b2-a135-11e9-9cda-0a87ae2ba916,Hermitage Ave & Polk St,13080,15,15,In Service,41.871514,-87.669886,POINT (-87.669886 41.871514)
a3a5f5e6-a135-11e9-9cda-0a87ae2ba916,Halsted St & 21st St,13162,11,11,In Service,41.8537798107,-87.6466029882,POINT (-87.646602988243 41.853779810727)
a3a8855c-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Junior Ter,13389,23,23,In Service,41.961004,-87.649603,POINT (-87.649603 41.961004)
a3a7b936-a135-11e9-9cda-0a87ae2ba916,Prairie Ave & Garfield Blvd,TA1307000160,11,11,In Service,41.794853,-87.618691,POINT (-87.618691 41.794853)
1436495096608724634,N Clark St & W Elm St,,4,4,In Service,41.902901,-87.631282,POINT (-87.631282 41.902901)
a3a5eb69-a135-11e9-9cda-0a87ae2ba916,Kingsbury St & Kinzie St,KA1503000043,31,31,In Service,41.8891768326,-87.6385057718,POINT (-87.6385057718 41.88917683258)
a3b2f698-a135-11e9-9cda-0a87ae2ba916,Dodge Ave & Church St,600,15,15,In Service,42.048308,-87.698224,POINT (-87.698224 42.048308)
a3a482fb-a135-11e9-9cda-0a87ae2ba916,Desplaines St & Kinzie St,TA1306000003,27,27,In Service,41.888716036,-87.6444478533,POINT (-87.6444478533 41.888716036)
1879436840905128284,Francisco Ave & 85th St,23119,15,15,In Service,41.738902,-87.695518,POINT (-87.695518 41.738902)
1962563227519515280,North Boundary Park,24150,15,15,In Service,42.01303,-87.70891,POINT (-87.70891 42.01303)
a3aa2abb-a135-11e9-9cda-0a87ae2ba916,Broadway & Barry Ave,13137,19,19,In Service,41.937582316,-87.644097805,POINT (-87.644097805023 41.937582316006)
1969204473221170122,Lavergne Ave & Lawrence Ave,24371,15,15,In Service,41.96775,-87.75259,POINT (-87.75259 41.96775)
a3a4881d-a135-11e9-9cda-0a87ae2ba916,Clinton St & Roosevelt Rd,WL-008,15,15,In Service,41.8671177825,-87.6410879593,POINT (-87.6410879593 41.8671177825)
a3b36d8a-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 8th St,623,43,43,In Service,41.872773,-87.623981,POINT (-87.623981 41.872773)
a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,Aberdeen St & Monroe St,13156,19,19,In Service,41.880419,-87.655519,POINT (-87.655519 41.880419)
a3aa453c-a135-11e9-9cda-0a87ae2ba916,Western Ave & Division St,13241,23,23,In Service,41.902893,-87.687275,POINT (-87.687275 41.902893)
a3a87631-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Leland Ave,TA1307000158,15,15,In Service,41.967081,-87.679076,POINT (-87.679076 41.967081)
a3b25b6d-a135-11e9-9cda-0a87ae2ba916,Evans Ave & 75th St,570,7,7,In Service,41.75849,-87.60641,POINT (-87.60641 41.75849)
2056421762206241370,Hyacinth Ave & Milwaukee Ave,25481,12,12,In Service,41.99282,-87.78377,POINT (-87.78377 41.99282)
a3aab0b6-a135-11e9-9cda-0a87ae2ba916,Clark St & Winnemac Ave,TA1309000035,19,19,In Service,41.9733476405,-87.6678554714,POINT (-87.667855471373 41.973347640473)
a3b2767f-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 78th St,575,11,11,In Service,41.753174,-87.605026,POINT (-87.605026 41.753174)
a3af52bc-a135-11e9-9cda-0a87ae2ba916,Marine Dr & Ainslie St,KA1504000171,23,23,In Service,41.9716,-87.650154,POINT (-87.650154 41.9716)
a3b20e8a-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 50th St,16940,11,11,In Service,41.803023,-87.664699,POINT (-87.664699 41.803023)
a3af1cec-a135-11e9-9cda-0a87ae2ba916,Maplewood Ave & Peterson Ave,KA1504000130,11,11,In Service,41.9902360287,-87.6933696402,POINT (-87.6933696402 41.99023602867)
a3a5d3bb-a135-11e9-9cda-0a87ae2ba916,Blue Island Ave & 18th St,13135,15,15,In Service,41.857556,-87.661535,POINT (-87.661535 41.857556)
1521679584953491780,Kedzie Ave & 104th St,,8,8,In Service,41.7037764,-87.7013952,POINT (-87.7013952 41.7037764)
1561012887305957948,Lawndale Ave & 16th St,,9,9,In Service,41.8591606,-87.7176965,POINT (-87.7176965 41.8591606)
2056811709817405946,Milwaukee Ave & Highland Ave,25490,12,12,In Service,41.99636,-87.78674,POINT (-87.78674 41.99636)
a3a58495-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Waveland Ave,TA1307000126,27,27,In Service,41.949399,-87.654529,POINT (-87.654529 41.949399)
a3a40ad8-a135-11e9-9cda-0a87ae2ba916,State St & Van Buren St,TA1305000035,27,27,In Service,41.877181,-87.627844,POINT (-87.627844 41.877181)
a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,Clark St & Jarvis Ave,517,11,11,In Service,42.015963,-87.675005,POINT (-87.675005 42.015963)
a3b241df-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 66th St,16950,7,7,In Service,41.774074,-87.663815,POINT (-87.663815 41.774074)
1594046400988140228,Rockwell St & Cermak Rd,,9,9,In Service,41.851644,-87.690621,POINT (-87.690621 41.851644)
a3b0104c-a135-11e9-9cda-0a87ae2ba916,California Ave & Altgeld St,15646,15,15,In Service,41.92669,-87.697668,POINT (-87.697668 41.92669)
a3af2c5f-a135-11e9-9cda-0a87ae2ba916,Broadway & Thorndale Ave,15575,19,19,In Service,41.9897425114,-87.6601406209,POINT (-87.6601406209 41.98974251144)
1582242289567815208,Rockwell St & 63rd St,,6,6,In Service,41.7787905,-87.6885894,POINT (-87.6885894 41.7787905)
a3a767b1-a135-11e9-9cda-0a87ae2ba916,Ogden Ave & Race Ave,13194,15,15,In Service,41.891795,-87.658751,POINT (-87.658751 41.891795)
1962566331666471698,Oketo Ave & Addison St,21393,15,15,In Service,41.94496,-87.81189,POINT (-87.81189 41.94496)
a3b42a3e-a135-11e9-9cda-0a87ae2ba916,Bernard St & Elston Ave,18016,11,11,In Service,41.949923,-87.713949,POINT (-87.713949 41.949923)
a3a85eda-a135-11e9-9cda-0a87ae2ba916,Wolcott (Ravenswood) Ave & Montrose Ave,TA1307000144,15,15,In Service,41.961406,-87.676169,POINT (-87.676169 41.961406)
